Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Emma Scene,Emma Function,Emma Notes,Aryaman Scene,Aryaman Function,Aryaman Notes,,,,,,,,,,,,,,lpp_21
14,just,,,,,,,,,,,,,,,,,,,,,,,,
15,like,*,Manner,ComparisonRef,,Manner,ComparisonRef,,Manner,ComparisonRef,,,,,,,,,,,,,,,
16,you,,,,,,,,,,,,,,,,,,,,,,,,
17,-,,,,,,,,,,,,,,,,,,,,,,,,
18,-,,,,,,,,,,,,,,,,,,,,,,,,
19,the,,,,,,,,,,,,,,,,,,,,,,,,
20,rose,,,,,,,,,,,,,,,,,,,,,,,,
21,that,,,,,,,,,,,,,,,,,,,,,,,,
22,belongs,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,,,,,,,
23,to,,NONSNACS,NONSNACS,MWE,,,this is a *Q* from 13,,,,,,,,,,,,,,,,,
24,me,,,,,,,,,,,,,,,,,,,,,,,,
25,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1168,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,in,*,,,*Q*,,,what is this??? there's a section on reflexive PP idioms but only for and by,Topic,Topic,? in regards to,,,,,,,,,,,,,,
3,herself,,,,,,,,,,,,,,,,,,,,,,,,
4,alone,,,,,,,,,,,,,,,,,,,,,,,,
5,she,,,,,,,,,,,,,,,,,,,,,,,,
6,is,,,,,,,,,,,,,,,,,,,,,,,,
7,more,,,,,,,,,,,,,,,,,,,,,,,,
8,important,,,,,,,,,,,,,,,,,,,,,,,,
9,than,*,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
10,all,,,,,,,,,,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,hundreds,,,,,,,,,,,,,,,,,,,,,,,,
13,of,*,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,,,,,,,,,,,,,,
14,you,,,,,,,,,,,,,,,,,,,,,,,,
15,other,,,,,,,,,,,,,,,,,,,,,,,,
16,roses,,,,,,,,,,,,,,,,,,,,,,,,
17,:,,,,,,,,,,,,,,,,,,,,,,,,
18,because,,,,,,,,,,,,,,,,,,,,,,,,
19,it,,,,,,,,,,,,,,,,,,,,,,,,
20,is,,,,,,,,,,,,,,,,,,,,,,,,
21,she,,,,,,,,,,,,,,,,,,,,,,,,
22,that,,,,,,,,,,,,,,,,,,,,,,,,
23,I,,,,,,,,,,,,,,,,,,,,,,,,
24,have,,,,,,,,,,,,,,,,,,,,,,,,
25,watered,,,,,,,,,,,,,,,,,,,,,,,,
26,;,,,,,,,,,,,,,,,,,,,,,,,,
27,because,,,,,,,,,,,,,,,,,,,,,,,,
28,it,,,,,,,,,,,,,,,,,,,,,,,,
29,is,,,,,,,,,,,,,,,,,,,,,,,,
30,she,,,,,,,,,,,,,,,,,,,,,,,,
31,that,,,,,,,,,,,,,,,,,,,,,,,,
32,I,,,,,,,,,,,,,,,,,,,,,,,,
33,have,,,,,,,,,,,,,,,,,,,,,,,,
34,put,,,,,,,,,,,,,,,,,,,,,,,,
35,under,*,Goal,Locus,,Goal,Locus,,Goal,Locus,,,,,,,,,,,,,,,
36,the,,,,,,,,,,,,,,,,,,,,,,,,
37,glass,,,,,,,,,,,,,,,,,,,,,,,,
38,globe,,,,,,,,,,,,,,,,,,,,,,,,
39,;,,,,,,,,,,,,,,,,,,,,,,,,
40,because,,,,,,,,,,,,,,,,,,,,,,,,
41,it,,,,,,,,,,,,,,,,,,,,,,,,
42,is,,,,,,,,,,,,,,,,,,,,,,,,
43,she,,,,,,,,,,,,,,,,,,,,,,,,
44,that,,,,,,,,,,,,,,,,,,,,,,,,
45,I,,,,,,,,,,,,,,,,,,,,,,,,
46,have,,,,,,,,,,,,,,,,,,,,,,,,
47,sheltered,,,,,,,,,,,,,,,,,,,,,,,,
48,behind,*,Locus,Locus,,Locus,Locus,,Goal,Locus,,,,,,,,,,,,,,,
49,the,,,,,,,,,,,,,,,,,,,,,,,,
50,screen,,,,,,,,,,,,,,,,,,,,,,,,
51,;,,,,,,,,,,,,,,,,,,,,,,,,
52,because,,,,,,,,,,,,,,,,,,,,,,,,
53,it,,,,,,,,,,,,,,,,,,,,,,,,
54,is,,,,,,,,,,,,,,,,,,,,,,,,
55,for,*,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,,,,,,,,,,,,,,
56,her,,,,,,,,,,,,,,,,,,,,,,,,
57,that,,,,,,,,,,,,,,,,,,,,,,,,
58,I,,,,,,,,,,,,,,,,,,,,,,,,
59,have,,,,,,,,,,,,,,,,,,,,,,,,
60,killed,,,,,,,,,,,,,,,,,,,,,,,,
61,the,,,,,,,,,,,,,,,,,,,,,,,,
62,caterpillars,,,,,,,,,,,,,,,,,,,,,,,,
63,(,,,,,,,,,,,,,,,,,,,,,,,,
64,except,*,PartPortion,PartPortion,,PartPortion,PartPortion,,PartPortion,PartPortion,,,,,,,,,,,,,,,
65,the,,,,,,,,,,,,,,,,,,,,,,,,
66,two,,,,,,,,,,,,,,,,,,,,,,,,
67,or,,,,,,,,,,,,,,,,,,,,,,,,
68,three,,,,,,,,,,,,,,,,,,,,,,,,
69,that,,,,,,,,,,,,,,,,,,,,,,,,
70,we,,,,,,,,,,,,,,,,,,,,,,,,
71,saved,,,,,,,,,,,,,,,,,,,,,,,,
72,to,,Purpose,Purpose,,Purpose,Purpose,,`i,`i,?,,,,,,,,,,,,,,
73,become,,,,,,,,,,,,,,,,,,,,,,,,
74,butterflies,,,,,,,,,,,,,,,,,,,,,,,,
75,),,,,,,,,,,,,,,,,,,,,,,,,
76,;,,,,,,,,,,,,,,,,,,,,,,,,
77,because,,,,,,,,,,,,,,,,,,,,,,,,
78,it,,,,,,,,,,,,,,,,,,,,,,,,
79,is,,,,,,,,,,,,,,,,,,,,,,,,
80,she,,,,,,,,,,,,,,,,,,,,,,,,
81,that,,,,,,,,,,,,,,,,,,,,,,,,
82,I,,,,,,,,,,,,,,,,,,,,,,,,
83,have,,,,,,,,,,,,,,,,,,,,,,,,
84,listened,,,,,,,,,,,,,,,,,,,,,,,,
85,to,,Stimulus,Goal,,Stimulus,Goal,,Stimulus,Goal,,,,,,,,,,,,,,,
86,",",,,,,,,,,,,,,,,,,,,,,,,,
87,when,,,,,,,,,,,,,,,,,,,,,,,,
88,she,,,,,,,,,,,,,,,,,,,,,,,,
89,grumbled,,,,,,,,,,,,,,,,,,,,,,,,
90,",",,,,,,,,,,,,,,,,,,,,,,,,
91,or,,,,,,,,,,,,,,,,,,,,,,,,
92,boasted,,,,,,,,,,,,,,,,,,,,,,,,
93,",",,,,,,,,,,,,,,,,,,,,,,,,
94,or,,,,,,,,,,,,,,,,,,,,,,,,
95,ever,,,,,,,even?,,,,,,,,,,,,,,,,,
96,sometimes,,,,,,,,,,,,,,,,,,,,,,,,
97,when,,,,,,,,,,,,,,,,,,,,,,,,
98,she,,,,,,,,,,,,,,,,,,,,,,,,
99,said,,,,,,,,,,,,,,,,,,,,,,,,
100,nothing,,,,,,,,,,,,,,,,,,,,,,,,
101,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1169,,,,,,,,,,,,,,,,,,,,,,,,,
1,Because,,,,,,,,,,,,,,,,,,,,,,,,
2,she,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
5,rose,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1170,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,he,,,,,,,,,,,,,,,,,,,,,,,,
3,went,,,,,,,,,,,,,,,,,,,,,,,,
4,back,,Direction,Direction,,Direction,Direction,,,,,,,,,,,,,,,,,,
5,to,,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
6,meet,,,,,,,,,,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,fox,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1171,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Goodbye,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,he,,,,,,,,,,,,,,,,,,,,,,,,
6,said,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1172,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Goodbye,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,said,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,fox,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1173,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,now,,,,,,,,,,,,,,,,,,,,,,,,
4,here,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,my,*,Originator,Gestalt,,Originator,Gestalt,,Experiencer,Gestalt,cognition?,,,,,,,,,,,,,,
7,secret,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,a,,,,,,,,,,,,,,,,,,,,,,,,
10,very,,,,,,,,,,,,,,,,,,,,,,,,
11,simple,,,,,,,,,,,,,,,,,,,,,,,,
12,secret,,,,,,,,,,,,,,,,,,,,,,,,
13,:,,,,,,,,,,,,,,,,,,,,,,,,
14,It,,,,,,,,,,,,,,,,,,,,,,,,
15,is,,,,,,,,,,,,,,,,,,,,,,,,
16,only,,,,,,,,,,,,,,,,,,,,,,,,
17,with,*,Instrument,Instrument,,Instrument,Instrument,,Instrument,Instrument,,,,,,,,,,,,,,,
18,the,,,,,,,,,,,,,,,,,,,,,,,,
19,heart,,,,,,,,,,,,,,,,,,,,,,,,
20,that,,,,,,,,,,,,,,,,,,,,,,,,
21,one,,,,,,,,,,,,,,,,,,,,,,,,
22,can,,,,,,,,,,,,,,,,,,,,,,,,
23,see,,,,,,,,,,,,,,,,,,,,,,,,
24,rightly,,,,,,,,,,,,,,,,,,,,,,,,
25,;,,,,,,,,,,,,,,,,,,,,,,,,
26,what,,,,,,,,,,,,,,,,,,,,,,,,
27,is,,,,,,,,,,,,,,,,,,,,,,,,
28,essential,,,,,,,,,,,,,,,,,,,,,,,,
29,is,,,,,,,,,,,,,,,,,,,,,,,,
30,invisible,,,,,,,,,,,,,,,,,,,,,,,,
31,to,*,Experiencer,Goal,,Experiencer,Goal,,Experiencer,Goal,,,,,,,,,,,,,,,
32,the,,,,,,,,,,,,,,,,,,,,,,,,
33,eye,,,,,,,,,,,,,,,,,,,,,,,,
34,.,,,,,,,,,,,,,,,,,,,,,,,,
35,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1174,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,What,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,essential,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,invisible,,,,,,,,,,,,,,,,,,,,,,,,
7,to,*,Experiencer,Goal,,Experiencer,Goal,,Experiencer,Goal,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,eye,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
12,the,,,,,,,,,,,,,,,,,,,,,,,,
13,little,,,,,,,,,,,,,,,,,,,,,,,,
14,prince,,,,,,,,,,,,,,,,,,,,,,,,
15,repeated,,,,,,,,,,,,,,,,,,,,,,,,
16,",",,,,,,,,,,,,,,,,,,,,,,,,
17,so,,,,,,,,,,,,,,,,,,,,,,,,
18,that,,,,,,,,,,,,,,,,,,,,,,,,
19,he,,,,,,,,,,,,,,,,,,,,,,,,
20,would,,,,,,,,,,,,,,,,,,,,,,,,
21,be,,,,,,,,,,,,,,,,,,,,,,,,
22,sure,,,,,,,,,,,,,,,,,,,,,,,,
23,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
24,remember,,,,,,,,,,,,,,,,,,,,,,,,
25,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1175,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,time,,,,,,,,,,,,,,,,,,,,,,,,
6,you,,,,,,,,,,,,,,,,,,,,,,,,
7,have,,,,,,,,,,,,,,,,,,,,,,,,
8,wasted,,,,,,,rude,,,,,,,,,,,,,,,,,
9,for,*,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,,,,,,,,,,,,,,
10,your,,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
11,rose,,,,,,,,,,,,,,,,,,,,,,,,
12,that,,,,,,,,,,,,,,,,,,,,,,,,
13,makes,,,,,,,,,,,,,,,,,,,,,,,,
14,your,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,,,,
15,rose,,,,,,,,,,,,,,,,,,,,,,,,
16,so,,,,,,,,,,,,,,,,,,,,,,,,
17,important,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1176,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,time,,,,,,,,,,,,,,,,,,,,,,,,
6,I,,,,,,,,,,,,,,,,,,,,,,,,
7,have,,,,,,,,,,,,,,,,,,,,,,,,
8,wasted,,,,,,,,,,,,,,,,,,,,,,,,
9,for,*,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,Beneficiary,Beneficiary,,,,,,,,,,,,,,,
10,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
11,rose,,,,,,,,,,,,,,,,,,,,,,,,
12,-,,,,,,,,,,,,,,,,,,,,,,,,
13,-,,,,,,,,,,,,,,,,,,,,,,,,
14,"""",,,,,,,,,,,,,,,,,,,,,,,,
15,said,,,,,,,,,,,,,,,,,,,,,,,,
16,the,,,,,,,,,,,,,,,,,,,,,,,,
17,little,,,,,,,,,,,,,,,,,,,,,,,,
18,prince,,,,,,,,,,,,,,,,,,,,,,,,
19,",",,,,,,,,,,,,,,,,,,,,,,,,
20,so,,,,,,,,,,,,,,,,,,,,,,,,
21,that,,,,,,,,,,,,,,,,,,,,,,,,
22,he,,,,,,,,,,,,,,,,,,,,,,,,
23,would,,,,,,,,,,,,,,,,,,,,,,,,
24,be,,,,,,,,,,,,,,,,,,,,,,,,
25,sure,,,,,,,,,,,,,,,,,,,,,,,,
26,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
27,remember,,,,,,,,,,,,,,,,,,,,,,,,
28,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1177,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Men,,,,,,,,,,,,,,,,,,,,,,,,
3,have,,,,,,,,,,,,,,,,,,,,,,,,
4,forgotten,,,,,,,,,,,,,,,,,,,,,,,,
5,this,,,,,,,,,,,,,,,,,,,,,,,,
6,truth,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,fox,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1178,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,But,,,,,,,,,,,,,,,,,,,,,,,,
3,you,,,,,,,,,,,,,,,,,,,,,,,,
4,must,,,,,,,,,,,,,,,,,,,,,,,,
5,not,,,,,,,,,,,,,,,,,,,,,,,,
6,forget,,,,,,,,,,,,,,,,,,,,,,,,
7,it,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1179,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,become,,,,,,,,,,,,,,,,,,,,,,,,
3,responsible,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,forever,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,for,*,Theme,Theme,,Theme,Theme,[230],Theme,Theme,,,,,,,,,,,,,,,
8,what,,,,,,,,,,,,,,,,,,,,,,,,
9,you,,,,,,,,,,,,,,,,,,,,,,,,
10,have,,,,,,,,,,,,,,,,,,,,,,,,
11,tamed,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1180,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,are,,,,,,,,,,,,,,,,,,,,,,,,
3,responsible,,,,,,,,,,,,,,,,,,,,,,,,
4,for,*,Theme,Theme,,Theme,Theme,,Theme,Theme,,,,,,,,,,,,,,,
5,your,,,,,,,,,,,,,,,,,,,,,,,,
6,rose,,,,,,,,,,,,,,,,,,,,,,,,
7,...,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1181,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,am,,,,,,,,,,,,,,,,,,,,,,,,
4,responsible,,,,,,,,,,,,,,,,,,,,,,,,
5,for,*,Theme,Theme,,Theme,Theme,,Theme,Theme,,,,,,,,,,,,,,,
6,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
7,rose,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,little,,,,,,,,,,,,,,,,,,,,,,,,
12,prince,,,,,,,,,,,,,,,,,,,,,,,,
13,repeated,,,,,,,,,,,,,,,,,,,,,,,,
14,",",,,,,,,,,,,,,,,,,,,,,,,,
15,so,,,,,,,,,,,,,,,,,,,,,,,,
16,that,,,,,,,,,,,,,,,,,,,,,,,,
17,he,,,,,,,,,,,,,,,,,,,,,,,,
18,would,,,,,,,,,,,,,,,,,,,,,,,,
19,be,,,,,,,,,,,,,,,,,,,,,,,,
20,sure,,,,,,,,,,,,,,,,,,,,,,,,
21,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
22,remember,,,,,,,,,,,,,,,,,,,,,,,,
23,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
